user_id,monthly_avg_revenue,transaction_volume_90d,avg_transaction_amount,transaction_count_90d,account_age_days,successful_transactions,failed_transactions,avg_daily_balance,fraud_incidents,disputed_transactions,chargebacks,defaulted,merchant_type
MERCHANT_4586,757615.815706741,2272847.4471202227,150.23117503603825,15129,1217,14762,366,219900.13750037266,19,9,2,0,large_grocery
MERCHANT_4587,27690.801726493315,83072.40517947995,54.616965929967094,1521,525,1373,147,6553.4094693330035,3,1,0,0,small_grocery
MERCHANT_4588,306283.3211323079,918849.9633969236,198.1134030610012,4638,30,4316,321,31091.98997913504,2,1,0,1,retail_store
MERCHANT_4589,142896.7518438682,428690.25553160463,95.58311160124963,4485,2133,4100,384,21506.191896007436,12,6,1,0,retail_store
MERCHANT_4590,225958.09052482448,677874.2715744735,151.34500370048525,4479,63,4132,346,23064.064130998053,6,3,0,1,retail_store
MERCHANT_4591,38250.12610437417,114750.3783131225,74.12815136506622,1548,664,1399,148,9293.774655626754,2,1,0,0,small_grocery
MERCHANT_4592,608070.9869638121,1824212.9608914363,150.69912935906126,12105,1533,11630,474,117895.45439202241,10,5,1,0,fuel_station
MERCHANT_4593,593307.9933742966,1779923.9801228899,119.64266855702694,14877,60,14271,605,177282.6464208174,7,3,0,0,large_grocery
MERCHANT_4594,711726.3428577712,2135179.0285733137,177.9315857144428,12000,589,11654,345,175594.740595644,7,3,0,0,fuel_station
MERCHANT_4595,315337.1122527588,946011.3367582764,199.7068475318295,4737,1269,4412,324,64197.14557564228,6,3,0,0,retail_store
MERCHANT_4596,168908.61560280572,506725.8468084171,110.03818606045975,4605,3133,4222,382,44075.19752962038,4,2,0,0,retail_store
MERCHANT_4597,43854.567167996836,131563.7015039905,93.3075897191422,1410,940,1275,134,10567.228529458525,4,2,0,1,small_grocery
MERCHANT_4598,716054.0441430239,2148162.1324290717,180.1847116615561,11922,238,11583,338,106516.78798669775,14,7,2,0,fuel_station
MERCHANT_4599,472505.9669174984,1417517.900752495,94.46340802029157,15006,877,14214,791,97360.6364644259,15,7,2,0,large_grocery
MERCHANT_4600,45066.232227057626,135198.69668117288,83.1480299392207,1626,893,1470,155,9517.976752969791,2,1,0,0,small_grocery
MERCHANT_4601,101600.76767494535,304802.30302483606,51.15849329050622,5958,878,5422,535,19329.174163059015,9,4,1,0,restaurant
MERCHANT_4602,33221.9062937898,99665.7188813694,110.73968764596599,900,1405,812,87,4512.81473438683,2,1,0,0,small_merchant
MERCHANT_4603,439926.9471719513,1319780.841515854,87.51282020528174,15081,66,14236,844,63645.90771490475,10,5,1,0,large_grocery
MERCHANT_4604,141891.34652337065,425674.03957011196,70.73347284315585,6018,83,5501,516,22164.773484044075,17,8,2,0,restaurant
MERCHANT_4605,2018688.5606270588,6056065.681881176,203.74329437091833,29724,747,29129,594,206009.24661015006,38,19,5,0,utility_provider
MERCHANT_4606,225767.70945605022,677303.1283681507,112.09916060379852,6042,2245,5574,467,63980.03539257015,8,4,1,1,restaurant
MERCHANT_4607,35581.89997778589,106745.69993335768,73.21378596252241,1458,457,1317,140,8440.709787315225,3,1,0,0,small_grocery
MERCHANT_4608,23238.848889385386,69716.54666815617,85.12398860580727,819,2360,739,79,5529.067407542315,0,0,0,0,small_merchant
MERCHANT_4609,733760.5668152639,2201281.7004457917,141.78948151019594,15525,2030,15111,413,157366.78380038813,11,5,1,0,large_grocery
MERCHANT_4610,381517.38593534863,1144552.1578060458,75.26482263471073,15207,1702,14266,940,90748.55011885283,15,7,2,0,large_grocery
MERCHANT_4611,41345.32808192451,124035.98424577354,84.55077317366975,1467,1756,1326,140,12253.618659368545,5,2,0,0,small_grocery
MERCHANT_4612,427597.8386998037,1282793.516099411,106.87274148957853,12003,1668,11315,687,75698.52945505956,12,6,1,0,fuel_station
MERCHANT_4613,30486.407021021267,91459.2210630638,58.2914092180139,1569,1251,1416,152,7393.109712984321,4,2,0,0,small_grocery
MERCHANT_4614,50954.20734157891,152862.62202473675,108.64436533385695,1407,866,1273,133,8759.323821030692,0,0,0,0,small_grocery
MERCHANT_4615,490285.6392611247,1470856.9177833742,97.86140504214066,15030,30,14263,766,132797.66988755367,15,7,2,0,large_grocery
MERCHANT_4616,272781.5080051491,818344.5240154472,138.96154253955632,5889,103,5460,428,74089.0182603191,10,5,1,1,restaurant
MERCHANT_4617,2297177.922420129,6891533.767260388,227.9172459986238,30237,105,29632,604,644251.0947667646,29,14,4,0,utility_provider
MERCHANT_4618,449590.5155638217,1348771.5466914652,90.44267060225744,14913,30,14092,820,45450.30330890186,19,9,2,0,large_grocery
MERCHANT_4619,1673593.5234580466,5020780.57037414,166.39426560529395,30174,90,29570,603,267169.6065650168,24,12,3,0,utility_provider
MERCHANT_4620,2451973.0887666917,7355919.266300075,245.8611339383026,29919,1841,29320,598,310873.0898920397,43,21,6,0,utility_provider
MERCHANT_4621,151741.8609446765,455225.5828340295,77.30099895296816,5889,795,5389,499,28951.928196677763,16,8,2,0,restaurant
MERCHANT_4622,102760.40049064954,308281.20147194865,200.70390720829988,1536,273,1398,137,20458.560789999723,4,2,0,0,small_grocery
MERCHANT_4623,201172.50617842033,603517.518535261,142.07097893956237,4248,1151,3908,339,30413.422145288358,6,3,0,0,retail_store
MERCHANT_4624,36693.77822059683,110081.33466179049,121.10157828579813,909,489,821,87,8978.5748487738,2,1,0,0,small_merchant
MERCHANT_4625,125059.30175919078,375177.90527757234,84.67115894325713,4431,111,4043,387,19253.372669404453,8,4,1,0,retail_store
MERCHANT_4626,527685.8892933452,1583057.6678800355,107.01397065368995,14793,1575,14094,698,142885.87487459785,11,5,1,0,large_grocery
MERCHANT_4627,1175736.2220955037,3527208.6662865113,284.95788223352,12378,301,12130,247,159349.7330733301,9,4,1,0,fuel_station
MERCHANT_4628,153657.64323199075,460972.92969597224,100.56128483769028,4584,876,4196,387,26651.466304246856,2,1,0,0,retail_store
MERCHANT_4629,692765.0983387184,2078295.295016155,178.7780898938628,11625,250,11267,357,155489.43021484732,11,5,1,1,fuel_station
MERCHANT_4630,26197.27553194235,78591.82659582705,53.463827616208874,1470,506,1326,143,5791.353479208952,1,0,0,0,small_grocery
MERCHANT_4631,593892.2116625729,1781676.634987719,118.99262906483128,14973,1236,14364,608,68657.39754681755,18,9,2,0,large_grocery
MERCHANT_4632,286113.47462602163,858340.4238780648,141.43028898963007,6069,124,5635,433,77036.54585583159,7,3,0,0,restaurant
MERCHANT_4633,2121749.538795215,6365248.616385645,212.00534959984162,30024,2761,29423,600,465963.75321436475,35,17,5,0,utility_provider
MERCHANT_4634,99152.55321171189,297457.6596351357,206.56781919106643,1440,53,1310,129,27165.01435915183,5,2,0,0,small_grocery
MERCHANT_4635,41859.257044044345,125577.77113213303,136.34937147897182,921,557,832,88,11449.641842324112,5,2,0,0,small_merchant
MERCHANT_4636,573061.2773992373,1719183.8321977118,117.40653091563968,14643,1808,14017,625,119875.10015241052,8,4,1,0,large_grocery
MERCHANT_4637,151523.66001523347,454570.98004570045,100.61332006323603,4518,2126,4134,383,42753.353978690786,4,2,0,0,retail_store
MERCHANT_4638,78921.06027970069,236763.18083910207,38.820000137580266,6099,192,5537,561,21283.554634355052,11,5,1,0,restaurant
MERCHANT_4639,157032.29847138448,471096.89541415346,76.63850584254978,6147,113,5628,518,45794.47948767961,15,7,2,0,restaurant
MERCHANT_4640,26746.903094788995,80240.70928436698,87.12346284947556,921,940,831,89,7224.329959187233,1,0,0,0,small_merchant
MERCHANT_4641,536874.4657616679,1610623.3972850037,105.62157500721383,15249,31,14542,706,141864.12233370007,10,5,1,0,large_grocery
MERCHANT_4642,2944542.441217378,8833627.323652133,299.15091346310857,29529,484,28938,590,570864.6152384088,35,17,5,0,utility_provider
MERCHANT_4643,54099.385943269954,162298.15782980988,102.65538129652742,1581,1161,1431,149,7704.088627796253,3,1,0,0,small_grocery
MERCHANT_4644,184998.02237267274,554994.0671180182,118.66454289459445,4677,599,4295,381,52195.66515256471,6,3,0,0,retail_store
MERCHANT_4645,249420.12768847533,748260.383065426,163.33996574228902,4581,152,4237,343,60985.67483776437,2,1,0,0,retail_store
MERCHANT_4646,209788.34237246553,629365.0271173966,136.66992988434237,4605,487,4241,363,32800.31771668457,2,1,0,0,retail_store
MERCHANT_4647,380603.29768169834,1141809.893045095,76.16635935195085,14991,1855,14062,928,64017.14908340017,13,6,1,0,large_grocery
MERCHANT_4648,2214140.7808949095,6642422.342684729,222.72817431796696,29823,701,29226,596,525228.9604892436,28,14,4,0,utility_provider
MERCHANT_4649,41468.19540900715,124404.58622702146,82.27816549406181,1512,933,1367,144,8109.663843423886,2,1,0,0,small_grocery
MERCHANT_4650,23609.427232500955,70828.28169750287,48.37997383709212,1464,299,1321,142,2745.6940461760137,5,2,0,0,small_grocery
MERCHANT_4651,179709.9611903229,539129.8835709688,119.4086120865933,4515,152,4144,370,23054.917087112877,8,4,1,0,retail_store
MERCHANT_4652,588265.1130199105,1764795.3390597315,147.21349174672434,11988,215,11494,493,146554.3327178945,9,4,1,1,fuel_station
MERCHANT_4653,116588.39307762614,349765.17923287844,57.517707487728735,6081,556,5543,537,19320.31797575661,14,7,2,0,restaurant
MERCHANT_4654,302426.7978030553,907280.393409166,59.18332638024566,15330,240,14260,1069,60948.037987941556,14,7,2,0,large_grocery
MERCHANT_4655,49417.74785634764,148253.2435690429,93.41729273411651,1587,569,1436,150,12518.716168353409,2,1,0,0,small_grocery
MERCHANT_4656,174565.5254314632,523696.5762943896,90.26138853746805,5802,898,5323,478,43682.424984464,15,7,2,0,restaurant
MERCHANT_4657,965469.754916546,2896409.2647496383,239.3331073169425,12102,967,11859,242,128796.56690690193,18,9,2,0,fuel_station
MERCHANT_4658,56156.078290167716,168468.23487050313,109.89447806295053,1533,131,1388,144,6720.690539509646,2,1,0,0,small_grocery
MERCHANT_4659,137061.19215600038,411183.5764680011,89.87619157770517,4575,1013,4180,394,29910.92681950972,7,3,0,0,retail_store
MERCHANT_4660,913809.3141702488,2741427.9425107464,231.1100946308166,11862,815,11624,237,226923.13699566817,8,4,1,0,fuel_station
MERCHANT_4661,364602.6431941777,1093807.9295825332,238.77055873881972,4581,30,4289,291,47328.33421961391,4,2,0,0,retail_store
MERCHANT_4662,879161.0428396631,2637483.1285189893,219.29684281358522,12027,44,11786,240,153317.823943241,17,8,2,1,fuel_station
MERCHANT_4663,156198.97707442768,468596.93122328306,79.04806532106663,5928,758,5427,500,42807.20425554844,10,5,1,0,restaurant
MERCHANT_4664,83139.37992926924,249418.1397878077,43.14446285898767,5781,353,5250,530,24014.363293765266,15,7,2,1,restaurant
MERCHANT_4665,181999.96434859157,545999.8930457747,116.89143503441976,4671,115,4288,382,34728.13249578237,10,5,1,0,retail_store
MERCHANT_4666,41696.6138341495,125089.84150244851,80.80739115145252,1548,33,1399,148,4832.770422404021,2,1,0,0,small_grocery
MERCHANT_4667,159414.12915077692,478242.3874523308,78.83982648406376,6066,126,5556,509,24157.504145226354,12,6,1,0,restaurant
MERCHANT_4668,285870.10765091644,857610.3229527493,194.20523617589433,4416,2305,4100,315,41906.83800509701,6,3,0,0,retail_store
MERCHANT_4669,310635.24949424097,931905.7484827229,212.7638695166034,4380,949,4078,301,45909.63593949276,6,3,0,0,retail_store
MERCHANT_4670,408297.66909203015,1224893.0072760903,80.45274267823254,15225,547,14324,900,81159.91673191193,14,7,2,0,large_grocery
MERCHANT_4671,1832824.639911957,5498473.919735871,181.30622612641776,30327,2072,29720,606,397072.53300099977,28,14,4,0,utility_provider
MERCHANT_4672,230194.7276168564,690584.1828505693,151.54359948443476,4557,704,4206,350,28659.685041011806,6,3,0,0,retail_store
MERCHANT_4673,63210.01045460845,189630.03136382534,132.79413961052194,1428,944,1294,133,17564.241539565814,2,1,0,1,small_grocery
MERCHANT_4674,695576.634636648,2086729.903909944,176.5871121189764,11817,242,11457,359,155805.52457580357,11,5,1,0,fuel_station
MERCHANT_4675,3481222.568157216,10443667.704471648,352.8504528843722,29598,649,29006,591,763955.4972717069,25,12,3,0,utility_provider
MERCHANT_4676,46870.342243020816,140611.02672906243,92.81255889707093,1515,113,1370,144,13941.85513302572,5,2,0,0,small_grocery
MERCHANT_4677,28245.580470366727,84736.74141110019,92.60846055857944,915,378,826,88,6373.016299688332,0,0,0,0,small_merchant
MERCHANT_4678,127456.94336962071,382370.83010886214,87.35911128829385,4377,30,3995,381,36426.1530739965,10,5,1,1,retail_store
MERCHANT_4679,173937.687451045,521813.06235313497,120.37210204224567,4335,178,3976,358,27351.943902904477,12,6,1,0,retail_store
MERCHANT_4680,432640.45182622573,1297921.3554786772,86.64939952457956,14979,56,14129,849,64041.99142268457,14,7,2,0,large_grocery
MERCHANT_4681,50898.61264545484,152695.83793636452,98.83225756398998,1545,358,1398,146,10347.878177508852,3,1,0,0,small_grocery
MERCHANT_4682,42797.01421404929,128391.04264214786,141.7119675961897,906,1351,819,86,8633.09029368474,0,0,0,0,small_merchant
MERCHANT_4683,581276.4793568185,1743829.4380704556,115.97695118851126,15036,346,14406,629,84457.57161645852,19,9,2,0,large_grocery
MERCHANT_4684,75954.98085078924,227864.94255236775,38.13001046726368,5976,1300,5423,552,18223.964489475304,13,6,1,1,restaurant
MERCHANT_4685,562954.1322013272,1688862.3966039817,114.77148464858864,14715,780,14071,643,59631.909418573465,16,8,2,1,large_grocery
MERCHANT_4686,44462.40469068161,133387.21407204482,86.00078276727584,1551,520,1402,148,10587.658781510248,2,1,0,0,small_grocery
MERCHANT_4687,70771.14470265727,212313.4341079718,142.9720095003177,1485,197,1347,137,13548.114937003136,4,2,0,0,small_grocery
MERCHANT_4688,886906.4867484047,2660719.460245214,220.67839929047142,12057,1863,11815,241,210907.69483221494,4,2,0,0,fuel_station
MERCHANT_4689,20028.17194146566,60084.515824396985,66.98385264704234,897,40,809,87,3913.8277742328087,1,0,0,0,small_merchant
MERCHANT_4690,443467.95043860015,1330403.8513158006,88.80015026804168,14982,852,14148,833,131030.03696191592,15,7,2,0,large_grocery
MERCHANT_4691,520844.61682342016,1562533.8504702605,103.85735131075178,15045,708,14324,720,86948.23270511572,15,7,2,0,large_grocery
MERCHANT_4692,524988.2139074454,1574964.6417223364,106.53169925069915,14784,424,14081,702,155666.66363687988,14,7,2,0,large_grocery
MERCHANT_4693,979660.2010872315,2938980.6032616943,249.97708626875007,11757,200,11521,235,110696.49721959981,13,6,1,0,fuel_station
MERCHANT_4694,1268278.4987053627,3804835.496116088,315.8850557174004,12045,411,11804,240,300267.66764716216,12,6,1,0,fuel_station
MERCHANT_4695,2656388.644134048,7969165.932402143,264.8707392695232,30087,1505,29485,601,506955.4129836078,41,20,6,0,utility_provider
MERCHANT_4696,1118833.9615972412,3356501.8847917235,277.7641414094442,12084,1323,11842,241,295850.49546963285,11,5,1,0,fuel_station
MERCHANT_4697,1576482.5008907288,4729447.502672186,389.9288896588496,12129,2070,11886,242,406611.43335526506,9,4,1,0,fuel_station
MERCHANT_4698,79007.95121322418,237023.85363967254,161.90153937136103,1464,268,1329,134,20545.388539119867,2,1,0,0,small_grocery
MERCHANT_4699,29461.06440121431,88383.19320364294,95.03569161682036,930,357,839,90,3504.326435187905,1,0,0,0,small_merchant
MERCHANT_4700,40233.21256444532,120699.63769333596,82.10859707029657,1470,30,1328,141,10640.604058090195,1,0,0,0,small_grocery
MERCHANT_4701,70615.4015596107,211846.20467883212,151.86107862281872,1395,2090,1265,129,10084.446489515765,1,0,0,0,small_grocery
MERCHANT_4702,220071.48401836978,660214.4520551093,145.26170562268632,4545,291,4190,354,23137.447157325198,4,2,0,0,retail_store
MERCHANT_4703,319008.1272337048,957024.3817011144,206.87945994403682,4626,377,4310,315,45792.896961928214,9,4,1,1,retail_store
MERCHANT_4704,1056011.003190363,3168033.0095710894,259.2710540609779,12219,1740,11974,244,206827.16916469,20,10,3,0,fuel_station
MERCHANT_4705,812658.259908963,2437974.779726889,200.90439058317997,12135,545,11892,242,201882.41127175602,14,7,2,0,fuel_station
MERCHANT_4706,134752.2129651645,404256.6388954935,65.38195680017687,6183,609,5648,534,19367.46342017464,8,4,1,1,restaurant
MERCHANT_4707,47816.90653898595,143450.71961695785,99.2052002883526,1446,141,1308,137,5862.424926945088,2,1,0,0,small_grocery
MERCHANT_4708,152024.78029461738,456074.3408838521,79.01495857308595,5772,504,5282,489,34843.084033968116,19,9,2,0,restaurant
MERCHANT_4709,205219.42866228265,615658.285986848,135.36901626799647,4548,1827,4186,361,60904.94144297718,6,3,0,0,retail_store
MERCHANT_4710,733245.5939312688,2199736.7817938062,183.4031000328336,11994,597,11674,319,161441.65969881287,10,5,1,0,fuel_station
MERCHANT_4711,844838.1187707726,2534514.356312318,215.08098746710095,11784,215,11548,235,201250.13257082136,13,6,1,0,fuel_station
MERCHANT_4712,566172.2480909773,1698516.744272932,116.61632298475331,14565,30,13933,631,120160.71144537326,17,8,2,1,large_grocery
MERCHANT_4713,115912.45665287816,347737.3699586345,55.38101130094513,6279,299,5723,555,29728.03169110444,17,8,2,0,restaurant
MERCHANT_4714,663639.465863702,1990918.3975911061,166.07594240833384,11988,620,11584,403,195880.41142941726,8,4,1,0,fuel_station
MERCHANT_4715,364582.013709295,1093746.041127885,72.4095359899295,15105,31,14145,959,76134.14740578244,17,8,2,0,large_grocery
MERCHANT_4716,275502.69107748836,826508.0732324651,192.1218208350686,4302,686,3990,311,50515.65062788573,5,2,0,0,retail_store
MERCHANT_4717,26559.255828238,79677.767484714,84.31509786742222,945,541,853,91,7225.939875104042,3,1,0,0,small_merchant
MERCHANT_4718,1059329.2931686516,3177987.8795059547,262.8608667912287,12090,1116,11848,241,311385.25750904065,12,6,1,0,fuel_station
MERCHANT_4719,37743.0138700476,113229.0416101428,133.84047471648086,846,30,764,81,4749.442279623883,5,2,0,0,small_merchant
MERCHANT_4720,353528.3148273541,1060584.9444820622,68.90047063483806,15393,1108,14397,995,76232.79290395229,16,8,2,0,large_grocery
MERCHANT_4721,69683.08314356675,209049.24943070026,143.67646008982834,1455,537,1319,135,18012.519424063277,4,2,0,0,small_grocery
MERCHANT_4722,69124.95078791234,207374.852363737,141.0713281385966,1470,337,1333,136,14285.907105729224,1,0,0,0,small_grocery
MERCHANT_4723,810782.0014731216,2432346.004419365,197.6071171028812,12309,2455,12062,246,147432.10752095463,12,6,1,0,fuel_station
MERCHANT_4724,63971.508322359565,191914.5249670787,119.79683206434376,1602,127,1452,149,14780.358823400502,6,3,0,1,small_grocery
MERCHANT_4725,65390.80775276933,196172.423258308,131.30684287704685,1494,568,1354,139,10071.859634665785,3,1,0,0,small_grocery
MERCHANT_4726,24361.299004606935,73083.89701382081,76.12905938939667,960,282,866,93,4137.200201324532,2,1,0,1,small_merchant
MERCHANT_4727,266289.6751466132,798869.0254398396,130.5981731959849,6117,547,5668,448,79475.57334447732,3,1,0,0,restaurant
MERCHANT_4728,195318.0309701984,585954.0929105952,130.73496048875396,4482,586,4121,360,44394.43427518291,7,3,0,1,retail_store
MERCHANT_4729,26907.022272571423,80721.06681771427,53.49308602896903,1509,68,1362,146,7388.277078855479,6,3,0,0,small_grocery
MERCHANT_4730,59702.13790169313,179106.4137050794,121.09967120018891,1479,789,1339,139,15615.315221767143,3,1,0,0,small_grocery
MERCHANT_4731,40346.11407489748,121038.34222469243,79.2654500489145,1527,734,1380,146,9297.943984990961,2,1,0,0,small_grocery
MERCHANT_4732,196332.72216888095,588998.1665066428,131.15078301194453,4491,1071,4130,360,52645.798090023396,7,3,0,1,retail_store
MERCHANT_4733,30254.589000597545,90763.76700179264,100.18075828012432,906,69,818,87,4763.031351534286,1,0,0,1,small_merchant
MERCHANT_4734,1172638.0449381957,3517914.1348145874,297.0960336808198,11841,257,11604,236,266685.20188046346,12,6,1,0,fuel_station
MERCHANT_4735,32449.167925678925,97347.50377703678,65.81981323667125,1479,766,1335,143,7077.835154379014,2,1,0,0,small_grocery
MERCHANT_4736,682457.7934181313,2047373.380254394,174.72037721918363,11718,107,11345,372,153200.80080933718,5,2,0,0,fuel_station
MERCHANT_4737,315033.8246717963,945101.4740153889,65.14347077580568,14508,826,13514,993,42128.334661344496,19,9,2,0,large_grocery
MERCHANT_4738,410578.19531997177,1231734.5859599153,82.5614710074345,14919,44,14039,879,63823.80893748311,16,8,2,0,large_grocery
MERCHANT_4739,257126.07635080026,771378.2290524008,166.53243286968927,4632,297,4287,344,40454.073387968514,5,2,0,0,retail_store
MERCHANT_4740,186157.02765146192,558471.0829543858,116.78609012011412,4782,1369,4392,389,41027.004451296045,7,3,0,0,retail_store
MERCHANT_4741,41249.906491450594,123749.71947435179,82.17112846902509,1506,1086,1361,144,12148.484224483693,2,1,0,0,small_grocery
MERCHANT_4742,55480.933586407926,166442.80075922378,112.3095821587205,1482,755,1342,139,16134.605047457515,4,2,0,0,small_grocery
MERCHANT_4743,30765.60685560177,92296.82056680531,105.00207117952823,879,1491,793,85,4474.485579356359,2,1,0,1,small_merchant
MERCHANT_4744,43121.62425779908,129364.87277339723,90.40172800377165,1431,901,1294,136,6941.246831440467,2,1,0,0,small_grocery
MERCHANT_4745,91297.13899864012,273891.41699592036,186.32069183395942,1470,534,1336,133,9788.183418257033,2,1,0,0,small_grocery
MERCHANT_4746,57684.97000672042,173054.91002016125,114.00191700932889,1518,2845,1374,143,10369.630068522374,3,1,0,0,small_grocery
MERCHANT_4747,87897.33195684472,263691.99587053416,171.00648240631267,1542,866,1401,140,23462.858865509817,3,1,0,0,small_grocery
MERCHANT_4748,406329.16829047527,1218987.5048714257,82.08670066474248,14850,671,13968,881,115052.24532160648,18,9,2,1,large_grocery
MERCHANT_4749,174472.1320842459,523416.39625273773,84.3267917275234,6207,383,5694,512,25699.622212552076,11,5,1,0,restaurant
MERCHANT_4750,414991.64878306683,1244974.9463492006,82.66765912013284,15060,1698,14178,881,63559.662236418786,17,8,2,0,large_grocery
MERCHANT_4751,1361351.341730642,4084054.0251919255,340.8491090963049,11982,255,11742,239,196265.9729780958,13,6,1,0,fuel_station
MERCHANT_4752,169872.72101915677,509618.16305747034,114.70136463143604,4443,30,4074,368,28881.88123439726,8,4,1,0,retail_store
MERCHANT_4753,680717.0212154668,2042151.0636464003,169.37472535841422,12057,159,11672,384,177634.3862422879,15,7,2,0,fuel_station
MERCHANT_4754,2090989.7617967955,6272969.285390386,209.98089594263863,29874,84,29276,597,479613.44555371656,34,17,5,0,utility_provider
MERCHANT_4755,1656075.4833502963,4968226.450050889,166.60719148393324,29820,280,29223,596,425923.04542221007,34,17,5,0,utility_provider
MERCHANT_4756,101255.60769090494,303766.82307271485,195.85223924739836,1551,1276,1411,139,21932.594564026906,6,3,0,0,small_grocery
MERCHANT_4757,170713.3159331182,512139.94779935456,86.34967927825907,5931,769,5439,491,25871.025269537047,13,6,1,1,restaurant
MERCHANT_4758,619479.6669395536,1858439.0008186607,155.6481575225009,11940,135,11485,454,90195.51845840004,11,5,1,0,fuel_station
MERCHANT_4759,58676.82166508391,176030.46499525174,198.23250562528347,888,1135,804,83,5973.308729073816,1,0,0,0,small_merchant
MERCHANT_4760,443927.31666886027,1331781.950006581,109.5035314920721,12162,512,11485,676,113732.59254464995,14,7,2,0,fuel_station
MERCHANT_4761,26384.9369431277,79154.8108293831,89.13830048353952,888,524,801,86,7108.741721420988,0,0,0,0,small_merchant
MERCHANT_4762,153025.6462471149,459076.9387413447,80.8803627098916,5676,328,5195,480,38815.95288642186,15,7,2,0,restaurant
MERCHANT_4763,39513.30163977229,118539.90491931688,77.93550619284476,1521,1459,1374,146,4539.30435390635,2,1,0,0,small_grocery
MERCHANT_4764,927174.3711100637,2781523.113330191,236.4034602524385,11766,279,11530,235,234059.90867454838,6,3,0,0,fuel_station
MERCHANT_4765,33656.93392148948,100970.80176446843,111.81705621757303,903,72,815,87,3673.7718214356437,1,0,0,0,small_merchant
MERCHANT_4766,2591570.3811018867,7774711.14330566,259.05341674349125,30012,263,29411,600,313887.41041707445,17,8,2,0,utility_provider
MERCHANT_4767,85892.48295049332,257677.44885147995,171.44208173751161,1503,917,1365,137,16155.952986995593,3,1,0,0,small_grocery
MERCHANT_4768,116406.88309281637,349220.6492784491,77.03963143138078,4533,782,4132,400,22726.046149863247,13,6,1,0,retail_store
MERCHANT_4769,483985.3648075381,1451956.0944226142,96.9133690043128,14982,152,14208,773,127396.43169477987,18,9,2,0,large_grocery
MERCHANT_4770,37761.06486026731,113283.19458080194,73.75207980520959,1536,86,1388,147,8908.038294957267,7,3,0,0,small_grocery
MERCHANT_4771,784231.2863516087,2352693.859054826,188.01996795771007,12513,789,12243,269,102470.82481748429,16,8,2,0,fuel_station
MERCHANT_4772,115338.18135381899,346014.544061457,213.98549416292948,1617,823,1473,143,16750.489874707153,3,1,0,1,small_grocery
MERCHANT_4773,249723.07967114917,749169.2390134475,128.3263513212483,5838,332,5399,438,39240.24552663384,4,2,0,0,restaurant
MERCHANT_4774,704294.9348279167,2112884.80448375,138.39554624246742,15267,1350,14815,451,87849.89591004488,17,8,2,0,large_grocery
MERCHANT_4775,230885.67207474142,692657.0162242242,109.78871710639154,6309,2793,5823,485,36371.18378865686,4,2,0,1,restaurant
MERCHANT_4776,75911.22681341802,227733.68044025404,165.3839364126754,1377,168,1249,127,18652.878649544742,1,0,0,0,small_grocery
MERCHANT_4777,624318.3832661422,1872955.1497984268,127.56812081449576,14682,628,14130,551,92574.113433704,18,9,2,0,large_grocery
MERCHANT_4778,30561.16407452882,91683.49222358647,57.880992565395495,1584,30,1430,153,8162.029054463472,2,1,0,0,small_grocery
MERCHANT_4779,54271.236874567316,162813.71062370195,105.79188474574525,1539,911,1393,145,10523.377299271775,2,1,0,0,small_grocery
MERCHANT_4780,34325.29675184824,102975.89025554471,70.05162602418008,1470,390,1328,141,5649.502842484356,2,1,0,1,small_grocery
MERCHANT_4781,38405.137657327796,115215.41297198339,76.04977753926296,1515,156,1369,145,7008.308581247515,3,1,0,0,small_grocery
MERCHANT_4782,160202.61895059014,480607.8568517704,104.91330645094313,4581,1018,4196,384,38752.909091055975,10,5,1,0,retail_store
MERCHANT_4783,799658.8805527743,2398976.641658323,158.22296805555487,15162,1214,14858,303,162617.46296638358,11,5,1,0,large_grocery
MERCHANT_4784,896765.7980194769,2690297.3940584306,224.58447233144926,11979,86,11739,239,90982.03118356942,8,4,1,0,fuel_station
MERCHANT_4785,449183.9189015874,1347551.7567047623,89.01781983780964,15138,30,14304,833,127776.99987125286,21,10,3,1,large_grocery
MERCHANT_4786,1335929.511185906,4007788.5335577177,132.7433934008253,30192,296,29588,603,151226.15272468806,31,15,4,0,utility_provider
MERCHANT_4787,28350.06466380762,85050.19399142286,90.28683013951472,942,717,850,91,8157.001653124395,2,1,0,1,small_merchant
MERCHANT_4788,603320.8703611601,1809962.6110834805,149.07854469018042,12141,1151,11659,481,63729.12424603114,10,5,1,0,fuel_station
MERCHANT_4789,497072.139013988,1491216.4170419641,101.48471600938915,14694,576,13954,739,126353.68333397496,11,5,1,1,large_grocery
MERCHANT_4790,39840.78432715783,119522.3529814735,77.66234761629207,1539,634,1391,147,8244.45037949907,4,2,0,0,small_grocery
MERCHANT_4791,48751.67838589662,146255.03515768988,146.40143659428415,999,1174,903,95,9806.16786021751,5,2,0,0,small_merchant
MERCHANT_4792,83640.09757471594,250920.29272414782,165.95257455300782,1512,549,1373,138,9581.449968296045,4,2,0,0,small_grocery
MERCHANT_4793,670353.7480587802,2011061.2441763408,133.48342255252493,15066,689,14569,496,99044.0973079489,11,5,1,0,large_grocery
MERCHANT_4794,364062.1423949967,1092186.4271849901,71.16148209440905,15348,530,14371,976,93021.32265234677,25,12,3,0,large_grocery
MERCHANT_4795,541334.42618432,1624003.2785529601,111.06574193359049,14622,1550,13951,670,150627.36834087758,8,4,1,0,large_grocery
